globalid,created_date,created_user,last_edited_date,last_edited_user,field_1,field_2,field_3,field_4,field_5,grade,field_7,field_8,field_9,field_10,field_11,field_12,field_13,field_13_other,field_14,field_15,field_15_other,field_16,field_18,x,y
{DB9A44D7-7B6F-4F87-8B7A-A8B781563802},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนเคหะหลักสี่,ลานกีฬา,สำนักงานเขต,หลักสี่,,A,/,ชุมชนเคหะชุมชนหลักสี่,,,,,,,,,,,,13.88610577,100.5772082
{56911B4D-0490-483B-88E6-CD95E0DA4EF9},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ใต้สะพานข้ามแยกวิภาวดี,ลานกีฬา,สำนักงานเขต,หลักสี่,,C,×,-,,,,,,,,,,,,13.88514015,100.580679
{912A8573-AC03-485F-8829-D86A1BE5B77F},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนตรีเพชร,ลานกีฬา,สำนักงานเขต,หลักสี่,,B,×,-,,,,,,,,,,,,13.86822552,100.5815037
{9C8055B4-84EA-4169-A4DD-4A1F003D3E22},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนเคหะบางบัว,ลานกีฬา,สำนักงานเขต,หลักสี่,,A,/,การเคหะแห่งชาติ,,,,,,,,,,,,13.86038662,100.5827216
{ED610656-1336-4A7D-8013-E27064684A35},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนทุ่งสองห้อง 327,ลานกีฬา,สำนักงานเขต,หลักสี่,,C,×,-,,,,,,,,,,,,13.89969292,100.5845121
{B1FB37AC-4F96-454C-8151-53FCC25483C3},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนพัชราภา,ลานกีฬา,สำนักงานเขต,หลักสี่,,C,×,-,,,,,,,,,,,,13.88917046,100.5870693
{CD66331F-0649-47AB-A63E-0FCBD66E7C94},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาชุมชนชายคลองบางบัว,ลานกีฬา,สำนักงานเขต,หลักสี่,,C,×,-,,,,,,,,,,,,13.87222912,100.5872909
{7951F8C2-8EB5-4F3C-A2F5-DD43E26418B1},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลตข้าราชการลูกจ้าง กทม.,ลานกีฬา,สำนักงานเขต,หลักสี่,,C,/,สำนักงานเขตหลักสี่,,,,,,,,,,,,13.88808851,100.5785966
{B5D7CF77-88E8-467E-86DF-9F7990C9252A},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนลาดพร้าว 34,ลานกีฬา,สำนักงานเขต,ห้วยขวาง,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.79717382,100.5771004
{6AF48397-27B2-4D7E-BAF9-0CE45F9CC57D},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,สวนราษฎร์บำเพ็ญ,ลานกีฬา,สำนักงานเขต,ห้วยขวาง,,B,/,กรุงเทพมหานคร,ปรับปรุงปี 2567,,,,,,,,,,,13.78227556,100.5809111
{B80B53B5-1F0A-4660-9236-AEDA4A4C9799},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,สน. มักกะสัน,ลานกีฬา,สำนักงานเขต,ห้วยขวาง,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.74669167,100.582054
{1592C975-51F6-4796-9E98-C7E3FD9BDC34},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,สวนสมเด็จสราญราษฎร์มณีรมย์,ลานกีฬา,สำนักงานเขต,ห้วยขวาง,,A,/,เอกชน,,,,,,,,,,,,13.75142633,100.5927292
{FE3C4E59-26CB-4238-83AB-8156044110A2},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,บึงพระราม 9 พัฒนา,ลานกีฬา,สำนักงานเขต,ห้วยขวาง,,C,/,เอกชน,,,,,,,,,,,,13.7528082,100.6019714
{00E82AAB-C6E0-4753-85EC-8CE75DECDA5D},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,สวนสุขภาพห้วยขวาง,ลานกีฬา,สำนักงานเขต,ห้วยขวาง,,B,/,กรุงเทพมหานคร,,,,,,,,,,,,13.74370474,100.5906496
{A649ED81-1818-4375-8244-8D784E6442A8},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนทับแก้ว,ลานกีฬา,สำนักงานเขต,ห้วยขวาง,,C,/,เอกชน,ปรับปรุงปี 2567,,,,,,,,,,,13.74451547,100.5911713
{EA7CA53F-568E-4416-8AA8-98EC84DFEC31},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,สวนพรรณภิรมย์,ลานกีฬา,สำนักงานเขต,ห้วยขวาง,,A,/,เอกชน,,,,,,,,,,,,13.7513185,100.5919762
{34C0693E-A6D1-410B-8536-2FCE140CDD8F},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,บึงพระราม 9,ลานกีฬา,สำนักงานเขต,ห้วยขวาง,,C,/,เอกชน,,,,,,,,,,,,13.7583001,100.596552
{9701F181-81A8-411C-8E7D-FD915112F01D},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,สำนักงานเขตห้วยขวาง,ลานกีฬา,สำนักงานเขต,ห้วยขวาง,,C,/,สำนักงานเขตห้วยขวาง,,,,,,,,,,,,13.77666009,100.579347
{89CEE5D4-D6A8-46F8-8F17-25803CB572EA},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนร่วมใจพิบูล 2,ลานกีฬา,สำนักงานเขต,ห้วยขวาง,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.79270172,100.5892488
{15B7DF66-1ED1-45DC-8495-D006DB9D8E3A},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ศูนย์เยาวชนกรุงเทพมหานคร (ไทย-ญี่ปุ่น),ศูนย์นันทนาการ,สำนักวัฒนธรรม กีฬา และการท่องเที่ยว,,02-2454743 -7,,,,,,,,,,,,,,,13.748818,100.497958
{8A1C2ED2-069D-4CEE-8AE2-EC2C06801B35},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ศูนย์กีฬามิตรไมตรี,ศูนย์กีฬา,สำนักวัฒนธรรม กีฬา และการท่องเที่ยว,,,,,,,,,,,,,,,,,13.76351901,100.4960816
{1FDE616E-DB8C-48B2-8292-CC29D35AA3F1},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ศูนย์กีฬาวชิรเบญจทัศ,ศูนย์กีฬา,สำนักวัฒนธรรม กีฬา และการท่องเที่ยว,,,,,,,,,,,,,,,,,13.67040457,100.6045493
{48D87567-4FF3-4E3B-95CB-5BEA5E9E3716},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ศูนย์กีฬาประชานิเวศน์,ศูนย์กีฬา,สำนักวัฒนธรรม กีฬา และการท่องเที่ยว,,,,,,,,,,,,,,,,,13.72655657,100.528241
{26EFD10F-A1CD-4B0F-B3A2-C9B130434E02},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ศูนย์กีฬารามอินทรา,ศูนย์กีฬา,สำนักวัฒนธรรม กีฬา และการท่องเที่ยว,,,,,,,,,,,,,,,,,13.6758277,100.5908768
{C1165922-36D6-4367-B124-A4892617F109},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ศูนย์กีฬาบางกอกอารีนา,ศูนย์กีฬา,สำนักวัฒนธรรม กีฬา และการท่องเที่ยว,,,,,,,,,,,,,,,,,13.73337693,100.5284354
{A34F7281-D167-4B23-A96C-6E64FF045CB6},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ศูนย์กีฬาเฉลิมพระเกียรติ 72 พรรษา,ศูนย์กีฬา,สำนักวัฒนธรรม กีฬา และการท่องเที่ยว,,,,,,,,,,,,,,,,,13.70965344,100.5963676
{79323417-1C09-42BD-8908-47F1853811B3},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ศูนย์กีฬาวารีภิรมย์,ศูนย์กีฬา,สำนักวัฒนธรรม กีฬา และการท่องเที่ยว,,,,,,,,,,,,,,,,,13.92193864,100.5750585
{BE9BC437-85DD-4E98-AB87-51E664A541DE},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ศูนย์กีฬาบึงหนองบอน,ศูนย์กีฬา,สำนักวัฒนธรรม กีฬา และการท่องเที่ยว,,,,,,,,,,,,,,,,,13.83849035,100.5464979
{7122A9A6-45D8-456C-8AD2-D1C32B3B77EF},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ศูนย์กีฬาอ่อนนุช,ศูนย์กีฬา,สำนักวัฒนธรรม กีฬา และการท่องเที่ยว,,,,,,,,,,,,,,,,,13.84683992,100.5490061
